74.5753 	EXP 	grating: autoDraw = False
74.5753 	EXP 	grating: ori = 0.0
74.5753 	EXP 	fixation: autoDraw = True
75.5750 	INFO 	Keyboard events cleared
75.5747 	EXP 	fixation: autoDraw = False
75.5747 	EXP 	grating: autoDraw = True
75.8750 	EXP 	grating: autoDraw = False
76.3446 	EXP 	New trial (rep=40, index=0): None
76.3457 	DATA 	Keypress: up
76.3576 	EXP 	fixation: autoDraw = False
76.3576 	EXP 	grating: autoDraw = False
76.3576 	EXP 	grating: ori = 0.0
76.3576 	EXP 	fixation: autoDraw = True
77.3582 	INFO 	Keyboard events cleared
77.3574 	EXP 	fixation: autoDraw = False
77.3574 	EXP 	grating: autoDraw = True
77.6570 	EXP 	grating: autoDraw = False
78.0654 	EXP 	New trial (rep=41, index=0): None
78.0676 	DATA 	Keypress: up
78.0737 	EXP 	fixation: autoDraw = False
78.0737 	EXP 	grating: autoDraw = False
78.0737 	EXP 	grating: ori = -4.0
78.0737 	EXP 	fixation: autoDraw = True
79.0731 	INFO 	Keyboard events cleared
79.0726 	EXP 	fixation: autoDraw = False
79.0726 	EXP 	grating: autoDraw = True
79.3736 	EXP 	grating: autoDraw = False
79.7082 	EXP 	New trial (rep=42, index=0): None
79.7091 	DATA 	Keypress: down
79.7226 	EXP 	fixation: autoDraw = False
79.7226 	EXP 	grating: autoDraw = False
79.7226 	EXP 	grating: ori = 0.0
79.7226 	EXP 	fixation: autoDraw = True
80.7220 	INFO 	Keyboard events cleared
80.7216 	EXP 	fixation: autoDraw = False
80.7216 	EXP 	grating: autoDraw = True
81.0214 	EXP 	grating: autoDraw = False
81.1413 	EXP 	New trial (rep=43, index=0): None
81.1424 	DATA 	Keypress: up
81.1546 	EXP 	fixation: autoDraw = False
81.1546 	EXP 	grating: autoDraw = False
81.1546 	EXP 	grating: ori = 3.0
81.1546 	EXP 	fixation: autoDraw = True
82.1541 	INFO 	Keyboard events cleared
82.1539 	EXP 	fixation: autoDraw = False
82.1539 	EXP 	grating: autoDraw = True
82.4536 	EXP 	grating: autoDraw = False
82.7097 	EXP 	New trial (rep=44, index=0): None
82.7108 	DATA 	Keypress: down
82.7202 	EXP 	fixation: autoDraw = False
82.7202 	EXP 	grating: autoDraw = False
82.7202 	EXP 	grating: ori = 0.0
82.7202 	EXP 	fixation: autoDraw = True
83.7203 	INFO 	Keyboard events cleared
83.7200 	EXP 	fixation: autoDraw = False
83.7200 	EXP 	grating: autoDraw = True
84.0363 	EXP 	grating: autoDraw = False
84.1735 	EXP 	New trial (rep=45, index=0): None
84.1744 	DATA 	Keypress: up
84.1861 	EXP 	fixation: autoDraw = False
84.1861 	EXP 	grating: autoDraw = False
84.1861 	EXP 	grating: ori = 0.0
84.1861 	EXP 	fixation: autoDraw = True
85.1862 	INFO 	Keyboard events cleared
85.1857 	EXP 	fixation: autoDraw = False
85.1857 	EXP 	grating: autoDraw = True
85.4851 	EXP 	grating: autoDraw = False
